"CENSUS_YEAR","SA2_RES_CODE","SA2_RES_NAME_STD","CBD_COMMUTERS","CBD_DEPENDENCY_RATE","PT_SHARE","WFH_SHARE","MIXED_SHARE","TOTAL_COMMUTERS","CBD_GROWTH_RATE_16_21","BUS_CANDIDATE_SCORE"
2021,117031639,"Chippendale",2769,0.6720873786407766990291262135922330097087,0.1440151310456633342339908132937044042151,0.5836260470143204539313699000270197243988,0.003512564171845447176438800324236692785734,3701,0,0.3610659837474845150754629132519846123949
2021,102011040,"Umina - Booker Bay - Patonga",942,0.1048880970938648257432357198530230486583,0.0403685295187295429749060492180870408534,0.3584676930537034792096011637774275669778,0.0116377742756697781549278700448539216875,8249,0.2297650130548302872062663185378590078329,0.3604571575566789002684375167768547878417
2021,120031677,"Ashfield - South",2085,0.3626717690033049225952339537310836667246,0.1358048405685747214752208989627353054168,0.5005762581636573184786784479446792162889,0.008643872454859777180176719170188244333461,5206,0,0.3603606556770810988350932820582270752131
2021,121021406,"Normanhurst - Thornleigh - Westleigh",1747,0.1930173461495967296431333554303391890399,0.0369171760757521275320628071437132925806,0.5748531703224259858564065683806784130409,0.00886971113508330336809301210595708977586,8343,0.0764017252002464571780653111521873074553,0.3603601904017559602115730586995769125125
2021,126021723,"Eastwood",1819,0.2222086489127779135108722208648912777914,0.0793377483443708609271523178807947019868,0.4900662251655629139072847682119205298013,0.008741721854304635761589403973509933774834,7550,0,0.3603493286594221975263930853885711139581
2021,126011721,"Epping (NSW) - West",2026,0.2358831062987542205146117126557224356735,0.0704243353783231083844580777096114519427,0.5931748466257668711656441717791411042945,0.008307770961145194274028629856850715746421,7824,0,0.3598877398538965074841200672572710910636
2021,126021725,"Ryde - South",1758,0.2852506895992211585266915463248417978257,0.0639818688981868898186889818688981868898,0.5489888423988842398884239888423988842399,0.009762900976290097629009762900976290097629,5736,0,0.3590173769694553372494890104782156251374
2021,119041379,"Kogarah Bay - Carlton - Allawah",1862,0.2553133141368435486082544906074317839024,0.111997497262631002659158454559674644142,0.4126388237134365712498044736430470827468,0.00875958079149069294540904113874550289379,6393,-0.126641651031894934333958724202626641651,0.3588787874432270308827461589759324127795
2021,120021674,"Annandale (NSW)",2416,0.4719671810900566516897831607735885915218,0.0469798657718120805369127516778523489933,0.6340184563758389261744966442953020134228,0.003565436241610738255033557046979865771812,4768,0,0.3587037049101818210272215847211874817821
2021,119041380,"Monterey - Brighton-le-Sands - Kyeemagh",1469,0.2534943917169974115616911130284728213978,0.0489523456332282588540700908585203040979,0.374003337659929538290376413869831262748,0.00871500092712775820508066011496384201743,5393,-0.0795739348370927318295739348370927318296,0.3580708634607598449640645699497917112217
2021,119011360,"Revesby",1440,0.2031889374911810356991674897700014110343,0.0572274296990626541687222496299950666009,0.4398947541522775859233678671271172504522,0.010031244861042591679000164446637066272,6081,0.0205527994330262225372076541459957476967,0.3579445986941672997642209969844434630001
2021,118021565,"Kingsford",2141,0.3393026941362916006339144215530903328051,0.0967965367965367965367965367965367965368,0.4585281385281385281385281385281385281385,0.004675324675324675324675324675324675324675,5775,-0.00464900046490004649000464900046490004649,0.3577043227613214496089223583881583196519
2021,119031372,"Peakhurst - Lugarno",1788,0.2074005335807910915207052546108340099756,0.0334497581945190757657173562600752283718,0.489924771628156904889844169801182160129,0.005642127888232133261687264911337990327781,7444,0.0745192307692307692307692307692307692308,0.3574753954037714179267414152539820312818
2021,103041078,"Orange - North",58,0.005350059957568489991698182824462687943917,0.004301916308173640985529917872506843957763,0.1175205318732890105592491200625733281189,0.002150958154086820492764958936253421978882,10228,1.52173913043478260869565217391304347826,0.3574544819372942463335895684351489591084
2021,127031524,"Holsworthy - Wattle Grove",1617,0.1576023391812865497076023391812865497076,0.0277120648867860763771544440689422102062,0.4624310014644587135293454996057226540498,0.007547594908189703728737185986256618226878,8877,-0.0299940011997600479904019196160767846431,0.3574225794358397278067671414871802351543
2021,116031319,"Rooty Hill - Minchinbury",951,0.1009875756610385473080598916852500796432,0.0590849045274408550498378767863576318002,0.2951843400984748408790680917497297946439,0.0120091269364717185060646091029182178456,8327,0.025889967637540453074433656957928802589,0.3573151623791605597465111515799926167541
2021,122031430,"Manly Vale - Allambie Heights",1957,0.2314059359110795790469433605297386780182,0.0332993110487369226843582546568002041337,0.5361061495279408012248022454707833631028,0.004210257718805817810665986220974738453687,7838,0.1163719338277239018824871648602395892755,0.3564036766377553931755323903158902180047
2021,118011650,"Double Bay - Darling Point",2574,0.503619643905302289180199569555859909998,0.0514933058702368692070030895983522142122,0.6599382080329557157569515962924819773429,0.002059732234809474768280123583934088568486,4855,0,0.3562829611325958101826952673264431706206
2021,117011634,"Eastlakes",1111,0.3043835616438356164383561643835616438356,0.1012885825591848966137249026071321546299,0.315552891818999100988912196583757866347,0.0125861552292478273898711417440815103386,3337,0,0.3560354580708161256852857297643309419919
2021,119031664,"Hurstville - Central",1553,0.2755500354861603974449964513839602555004,0.2755986787778695293146160198183319570603,0.3230800990916597853014037985136251032205,0.0158959537572254335260115606936416184971,4844,0,0.3559803741066281849809871316393277345873
2021,126011496,"Pennant Hills - Cheltenham",2092,0.2072107765451664025356576862123613312203,0.0434359805510534846029173419773095623987,0.5817396002160994057266342517558076715289,0.004862236628849270664505672609400324149109,9255,0.0244857982370225269343780607247796278159,0.3556200774045462827160142744852742728062
2021,116021628,"Kellyville Ridge - The Ponds",1594,0.1563051578740929594038046675818787997647,0.0292582118773112899717206874048292364586,0.5609092886665216445507939960844028714379,0.009462693060691755492712638677398303241244,9194,0,0.3555918157824224536701260006135046490227
2021,125031714,"Merrylands - Holroyd",1020,0.1356563372788934698763133395398324245245,0.0941369536028643890795166343428315679546,0.3417872594360733999701626137550350589288,0.0137251976726838728927345964493510368492,6703,0,0.3554003311330515320284119121663937452431
2021,125041491,"Northmead",1822,0.1871981917188944826877632795643686427617,0.0735663696595841900845327850125656842586,0.4998857665067397761023532099611606122915,0.007196710075394105551747772446881425633996,8754,0.0201567749160134378499440089585666293393,0.354746767887978304364584681229948598923
2021,127011729,"Oran Park",758,0.097042632185379592881833311995903213417,0.0263380281690140845070422535211267605634,0.3267605633802816901408450704225352112676,0.0129577464788732394366197183098591549296,7100,0,0.354554142994512601525618738237501973224
2021,120031393,"Croydon Park - Enfield",1816,0.2462706807702739354488744236506644968809,0.0543116490166414523449319213313161875946,0.4851739788199697428139183055975794251135,0.006656580937972768532526475037821482602118,6610,-0.0614987080103359173126614987080103359173,0.3543322468036369429652257200276020476143
2021,121031409,"Pymble",2077,0.2566098344452680998270323696565357054608,0.0274081958488557743480574773815859499734,0.6310537519957424161788185204896221394359,0.004656732304417243214475784992017030335285,7516,0.0689655172413793103448275862068965517241,0.3539786177540996835264967191495783408984
2021,121011685,"Greenwich - Riverview",2154,0.3306216423637759017651573292402148887183,0.0367838541666666666666666666666666666667,0.6223958333333333333333333333333333333333,0.004557291666666666666666666666666666666667,6144,0,0.3536108915708628471103351437069499208084
2021,121011687,"Willoughby",1999,0.3309054792252938255255752358880979970204,0.0436408977556109725685785536159600997506,0.6205913786961168507303170644816530103313,0.006412540078375489846811542572141075881724,5614,0,0.3530029809759833259522778891514882136572
2021,127011504,"Ashcroft - Busby - Miller",207,0.052846566249680878223129946387541485831,0.0469164945411625848332841546178813809383,0.1770433756270286220123930362938920035409,0.0177043375627028622012393036293892003541,3389,-0.172,0.3529299705554996965427017488330655859154
2021,115011291,"Baulkham Hills (West) - Bella Vista",1660,0.1592173412622290427776712065988873968924,0.0355639730639730639730639730639730639731,0.5147306397306397306397306397306397306397,0.005366161616161616161616161616161616161616,9504,0.2214863870493009565857247976453274466519,0.3528269074609068591367910585329748145538
2021,126011720,"Epping (East) - North Epping",1789,0.257966834895457822638788752703677000721,0.0803980413836676670352235033959879955773,0.6134891802242931606381298373084820723424,0.0101089875217185278786921497393776654557,6331,0,0.3522712987340251680244039243402365024818
2021,123021704,"Glenfield",841,0.1869304289842187152700600133362969548789,0.1035175879396984924623115577889447236181,0.3814070351758793969849246231155778894472,0.0163316582914572864321608040201005025126,3980,0,0.3522435477746707088756060965467235876485
2021,115041624,"North Kellyville",1358,0.1603873863233730955474193929372859336247,0.0273849318590897402931344818719465158138,0.5406274106454101311391103111339676009257,0.0106711236821805091283106196965800977115,7778,0,0.3518868288456867211067771134562641930963
2021,119041382,"Sans Souci - Ramsgate",1536,0.2157909525147513346445630795167181792638,0.0280330166640710169755489799096713907491,0.4018065721850179099828687120386232674038,0.005918081295748325805949229092041738047033,6421,-0.0524367674275138803207896360271437384331,0.3516218306287304892518668604167780665571
2021,118021564,"Kensington (NSW)",2217,0.3921811427560587298779409163276136564656,0.0997501441476071497213146261772054583894,0.515279646357870459350374783778589275418,0.004612723428791082068037670574668460503556,5203,-0.1082059533386967015285599356395816572808,0.350873695550772216127871930895615899587
2021,114011277,"North Nowra - Bomaderry",75,0.0117132594096517257535530220209276901452,0.003011544252969717249456248954324912163293,0.1206290781328425631587753053371256483186,0.001338464112430985444202777313033294294797,5977,1.41935483870967741935483870967741935484,0.3508015526182243044473840527332987157426
2021,122031695,"Dee Why - North",1587,0.1581780125585567626831456194557958736171,0.109627396080120611673486969631703639888,0.355804436786560413525737669610165841051,0.007322851604566013353435278914494938617273,9286,0,0.350430829984806869272120206051230474096
2021,111031234,"Waratah - North Lambton",59,0.009716732542819499341238471673254281949934,0.0204269414795730585204269414795730585204,0.2519322782480677217519322782480677217519,0.002944423997055576002944423997055576002944,5434,1.68181818181818181818181818181818181818,0.3503687529932705276224517958270618249397
2021,116031317,"Mount Druitt - Whalan",616,0.0846037632193380030215629721192143936272,0.0782140107775211701308698999230177059276,0.2428021555042340261739799846035411855273,0.015088529638183217859892224788298691301,6495,-0.1360448807854137447405329593267882187938,0.3497922552264334318503651424402833035967
2021,116021633,"Stanhope Gardens - Parklea",929,0.1659521257591997141836370132190067881386,0.0353653771004298554122704181320828448613,0.5410316529894490035169988276670574443142,0.0152403282532239155920281359906213364596,5118,0,0.3494159189140284985685753619019237829988
2021,120011672,"Concord West - North Strathfield",1721,0.2811632086260414964875020421499754942003,0.077801570306923625981441827266238401142,0.5094575303354746609564596716630977872948,0.007673090649536045681655960028551034975018,5604,0,0.3493842026013444920787095276109127387406
2021,123021703,"Denham Court - Bardia",1022,0.1594135080330681640929652160349399469662,0.0468032497350759448957965383256799717414,0.4169904627340162486753797244789826916284,0.0116566584245849523136700812433768986224,5662,0,0.3484900973610971208609005877528972659316
2021,119011572,"Bankstown - South",865,0.1501996874457371071366556693870463622157,0.0873193568084673315693059230612660289029,0.2839405658457154488092814980663545695095,0.0109912477101567270506818644412782414004,4913,0.1336828309305373525557011795543905635649,0.3483619773566701079939997184796494120705
2021,121031412,"Wahroonga (East) - Warrawee",1952,0.2395973978151466797594206456364305879465,0.02772250961666003448733253747181323783,0.6153335986205066985011274704868019631251,0.004377238360525268603263032232391563867887,7539,0.0539956803455723542116630669546436285097,0.3477025427637619363000744294008677129503
2021,119011358,"Padstow",1424,0.1989660472264915467374598295375157188766,0.0506495642164117743792139450748232198652,0.4754152277585923367867127117250452228252,0.008551225127446143726360795921723400756455,6081,-0.0172532781228433402346445824706694271912,0.3470936188657750886430911133330449576168
2021,124031464,"Penrith",753,0.0963285147754893181527440194447997953179,0.0559121380687491085437170161175295963486,0.3326201683069462273570104122093852517473,0.008272714306090429325345885037797746398517,7011,0.5029940119760479041916167664670658682635,0.3466977780006272604345916316467325833423
2021,106011107,"Branxton - Greta - Pokolbin",57,0.009235255994815294880103694102397926117952,0.00255801205919970765576466289055362689567,0.2004385163530056641695596564955234788964,0.000730860588342773615932760825872464827334,5473,1.59090909090909090909090909090909090909,0.34595221663762818864656955614226446601
2021,117031646,"Ultimo",2492,0.6749729144095341278439869989165763813651,0.1670152375261428144607110845533313414999,0.4825216611891245891843441888258141619361,0.00179265013444876008365700627427547057066,3347,0,0.3458248183963183848151884818980869458929
2021,128011529,"Gymea - Grays Point",1681,0.1887491578710981360880305412081742645408,0.0271577380952380952380952380952380952381,0.4562251984126984126984126984126984126984,0.003596230158730158730158730158730158730159,8064,0.0126506024096385542168674698795180722892,0.3457515877831936852061455629727651510583
2021,115041623,"Box Hill - Nelson",693,0.1332948643969994229659549913444893248702,0.026669423196195989249534835641926814141,0.4763283026669423196195989249534835641927,0.0150919991730411412032251395493074219558,4837,0,0.3456454918124002915230681316596478608425
2021,118021653,"Matraville - Chifley",1458,0.2495720643615200273878808627182471756248,0.0412912912912912912912912912912912912913,0.3977102102102102102102102102102102102102,0.005442942942942942942942942942942942942943,5328,0,0.3455736834505333711464374740740869763678
2021,125021712,"Carlingford - West",1405,0.1726892822025565388397246804326450344149,0.0386407234858865442587010139764318991505,0.5041107152644560153466703206357906275692,0.008358454371060564538229651959440942724034,7298,0,0.3455359814953436788412062345227615312605
2021,121021404,"Berowra - Brooklyn - Cowan",926,0.160708087469628601180145782714335300243,0.0225635191505498672734167614713689799014,0.4996207811907470610542282897231702692454,0.0119453924914675767918088737201365187713,5274,0.0919811320754716981132075471698113207547,0.3452166512734923296220316023787819807251
2021,119031666,"Mortdale - Oatley",1880,0.2712842712842712842712842712842712842713,0.0843964671246319921491658488714425907753,0.5235525024533856722276741903827281648675,0.005561007523716061498200850507033038927053,6114,0,0.3451532493044440394317865467560374836935
2021,119031370,"Narwee - Beverly Hills",1392,0.2583039524958248283540545555761736871405,0.0769067346505205013809220310176333120884,0.4412577012959422137242404928829403016784,0.009135330359039728064584661142978542596133,4707,-0.0478796169630642954856361149110807113543,0.3450819028198637967076226404379115647806
2021,127031523,"Chipping Norton - Moorebank",1032,0.121827411167512690355329949238578680203,0.0198168648353150198168648353150198168648,0.4281809484761514281809484761514281809485,0.009430094300943009430094300943009430094301,7317,0.0278884462151394422310756972111553784861,0.3446744873975407524502065243962897054614
2021,125041493,"Toongabbie - Constitution Hill",1288,0.1334438458350600911728139245752175714878,0.0648528204526797232320863140612173097221,0.445408701770845549431218482467456315234,0.009499237715491966694030725929400727102146,8527,-0.0242424242424242424242424242424242424242,0.3445566620576313780839708903496771253634
2021,119021366,"Punchbowl",900,0.1467471058209685308984183923039295613892,0.0591347062157566597392782920838843755904,0.2879274513508407330436425467598715284338,0.0111467976572832042320045342905724541848,5293,-0.1727941176470588235294117647058823529412,0.3442796140590377187526881841567842156468
2021,128021607,"Engadine",1212,0.1486751717369970559371933267909715407262,0.025863254918145549594167010592928876049,0.3876736827624157380657587013344338973724,0.00701609574907139909203466776723070573669,7269,-0.0265060240963855421686746987951807228916,0.3436434720629481652407056279426554054869
2021,116031314,"Glendenning - Dean Park",264,0.0711398544866612772837510105092966855295,0.0389044506691565515094926859632741985683,0.2757547463429816370992841581076875194522,0.0155617802676626206037970743853096794273,3213,-0.032967032967032967032967032967032967033,0.3434230535532142516282410588416065078119
2021,119021659,"Campsie - North",1002,0.2350457424349049964813511611541168191414,0.176955903271692745376955903271692745377,0.322048364153627311522048364153627311522,0.0145092460881934566145092460881934566145,3515,0,0.3433390695264492087596290925515893808916
2021,121041688,"Mosman - North",2277,0.3549493374902572096648480124707716289945,0.0477219820419022281343531759228466910542,0.6533089457931493182573994013967409378118,0.001995344196873960758230794812105088127702,6014,0,0.3431529212236085525992958889841862496918
2021,127021513,"Canley Vale - Canley Heights",684,0.1005734450816056462284958094397882664314,0.055,0.2526666666666666666666666666666666666667,0.0121666666666666666666666666666666666667,6000,-0.1688942891859052247873633049817739975699,0.3428181096106331650776989744599321814399
2021,121021579,"Wahroonga (West) - Waitara",1484,0.2787901559271087732481683261318805185046,0.0909274193548387096774193548387096774194,0.5673387096774193548387096774193548387097,0.0106854838709677419354838709677419354839,4960,0,0.3426226799686005352688335837818948652786
2021,121021579,"Wahroonga (West) - Waitara",1484,0.2787901559271087732481683261318805185046,0.0909274193548387096774193548387096774194,0.5673387096774193548387096774193548387097,0.0106854838709677419354838709677419354839,4960,0,0.3426226799686005352688335837818948652786
2021,119021573,"Lakemba",817,0.1838433843384338433843384338433843384338,0.1227935533384497313891020721412125863392,0.2542849833717063187515988743924277308775,0.0145817344589409056024558710667689946278,3909,-0.2586206896551724137931034482758620689655,0.3425215727644056810439041442409039466329
2021,116011307,"Lalor Park - Kings Langley",1196,0.1115567577651338494543419457140192146255,0.0434263380740419064162414504396916729997,0.4373032244056019976115514059276951471067,0.008468135924438171751167082835739876234936,9211,0.0152801358234295415959252971137521222411,0.3422755792536337460046620240437990621205
2021,115041625,"Rouse Hill - Beaumont Hills",1200,0.1314492277357870522510680249753532697995,0.0266034985422740524781341107871720116618,0.5010932944606413994169096209912536443149,0.009232264334305150631681243926141885325559,8232,0,0.3421783938834388725564239259695940519815
2021,116011303,"Blacktown (East) - Kings Park",782,0.1072849499245438331732747976402798737824,0.1034269836369249768447051559123186168571,0.3136770608212411238036430997221364618709,0.0138931769064526088298857672121025007718,6478,-0.0980392156862745098039215686274509803922,0.3419114780668060735297753458888937953071
2021,118021568,"Maroubra - West",1551,0.3209850993377483443708609271523178807947,0.0798548094373865698729582577132486388385,0.4580308529945553539019963702359346642468,0.006805807622504537205081669691470054446461,4408,-0.0133587786259541984732824427480916030534,0.3416864862847753296878155691463714276663
2021,123021444,"Rosemeadow - Glen Alpine",667,0.0830014932802389248382279741164758586361,0.0286003177813086812075689729885887620974,0.3013144590495449949443882709807886754297,0.0119890221002455582839809331214791275459,6923,-0.1734820322180916976456009913258983890954,0.3414729225914265488342585003094741586535
2021,124031708,"Jordan Springs - Llandilo",563,0.0868559086701635297747608762727553224313,0.0212583576204354534544831133207611863535,0.336019201097205554603120178295902623007,0.0120006857534716269501114349391393793931,5833,0,0.3411337637723405224547073101456476423969
2021,111031227,"Mayfield - Warabrook",73,0.009964509964509964509964509964509964509965,0.0183767228177641653905053598774885145482,0.2886676875957120980091883614088820826953,0.001990811638591117917304747320061255742726,6530,1.60714285714285714285714285714285714286,0.3408057925932671219886696346988602256597
2021,127021511,"Cabramatta - Lansvale",659,0.091616849715000695120255804254135965522,0.0765443862156582499602985548673971732571,0.1988248372240749563284103541368905828172,0.0114340161981896141019533111005240590758,6297,-0.1374345549738219895287958115183246073298,0.3407198774802684916541061451231654971568
2021,125021478,"Oatlands - Dundas Valley",1053,0.137252346193952033368091762252346193952,0.0278312361213915618060695780903034789045,0.4723908216136195410806809770540340488527,0.009770540340488527017024426350851221317543,6755,0.0154291224686595949855351976856316297011,0.3406583398095104382445296552056151697794
2021,127011727,"Gledswood Hills - Gregory Hills",820,0.1179686376060998417493885771831391166739,0.023904382470119521912350597609561752988,0.3741832669322709163346613545816733067729,0.010039840637450199203187250996015936255,6275,0,0.3406483841471876069131487735249192061341
2021,119041377,"Kingsgrove (South) - Bardwell Park",1530,0.2800658978583196046128500823723228995058,0.0625384457658396555259380766864875948329,0.4629895427516916136969448431412753742055,0.006151322534344884150092269838015173262251,4877,-0.0204865556978233034571062740076824583867,0.3405408244697888853370826280169920106427
2021,124031462,"Kingswood - Werrington",807,0.0768278750952018278750952018278750952018,0.0569640737943683245226022224619700075521,0.3086632862228935160211457546660912719819,0.007767828244686589707627575790268637393462,9269,0.2550544323483670295489891135303265940902,0.3398468732114274929420336418890225854624
2021,118021567,"Maroubra - South",1552,0.3247541326637371835111948106298388784264,0.0468888888888888888888888888888888888889,0.4842222222222222222222222222222222222222,0.005555555555555555555555555555555555555556,4500,-0.0336239103362391033623910336239103362391,0.3395254187977165580684207981675794112516
2021,127031731,"Liverpool - East",711,0.1168063085263676688023656973878758008871,0.0881913303437967115097159940209267563528,0.2879297458893871449925261584454409566517,0.0119581464872944693572496263079222720478,5352,0,0.3394822597555322598356640248318443669124
2021,116011561,"Blacktown - West",692,0.0993253911296110233960097602985503085977,0.0716266927720672214064284548866046663403,0.3041279164627182248327622776961984010442,0.0117474302496328928046989720998531571219,6129,0,0.33935057679023003514465531501466500219
2021,116011561,"Blacktown - West",692,0.0993253911296110233960097602985503085977,0.0716266927720672214064284548866046663403,0.3041279164627182248327622776961984010442,0.0117474302496328928046989720998531571219,6129,0,0.33935057679023003514465531501466500219
2021,127021509,"Bonnyrigg Heights - Bonnyrigg",532,0.096868171886380189366351056081573197378,0.029027576197387518142235123367198838897,0.2842629069044163383786025295459257723409,0.011818370308936346672195728799502384408,4823,-0.082758620689655172413793103448275862069,0.3393244593859159845039279233037067795564
2021,128011602,"Caringbah",1168,0.188417486691401839006291337312469753186,0.034026798307475317348377997179125528914,0.3795839210155148095909732016925246826516,0.005465444287729196050775740479548660084626,5672,0.108159392789373814041745730550284629981,0.3391246953160327129031674730230833195109
2021,125041717,"Parramatta - North",2059,0.3185827015317963793903759863840321831967,0.1634502433294176875314650109078704480618,0.6007719416009397549924483973821110924652,0.007551602617888907534821278738043295855009,5959,0,0.33883551043801645001872908274131083298
2021,125011582,"Auburn - Central",893,0.146585686145764937623112278397898883782,0.2544904518812629986764983928909056532426,0.2072225373416524862923047835129514085839,0.0158820192853091321610890527509926262053,5289,-0.0479744136460554371002132196162046908316,0.3381919669218401618659628977604474886964
2021,119041669,"Bexley - North",890,0.2302121055354371443352302121055354371443,0.042114188807235726399095534200113058225,0.3815715093273035613340870548332391181458,0.009609949123798756359525155455059355568118,3538,0,0.3377699666031356804648654176537904887413
2021,121011683,"Castle Cove - Northbridge",2073,0.3504056795131845841784989858012170385396,0.022226205413156479655852303280157734361,0.6513712134791181215271554041943000537731,0.001792435920415845133536476070980462448467,5579,0,0.3377670283126817410573430404039218426108
2021,125011583,"Auburn - North",601,0.15025,0.3465765004226542688081149619611158072697,0.1403212172442941673710904480135249366019,0.0231051000281769512538743307974077204846,3549,-0.225515463917525773195876288659793814433,0.3369349214985111290751610299426175970097
2021,116031316,"Lethbridge Park - Tregear",439,0.0653955012661999106211827796812155519142,0.042631140716069941715237302248126561199,0.255287260616153205661948376353039134055,0.0128226477935054121565362198168193172356,6005,-0.1622137404580152671755725190839694656489,0.3363530795679386098628570982419649987062
2021,102011032,"Gosford - Springfield",716,0.0739516628795703367072918818425945052675,0.0473884469041854029747492217225873400208,0.3303355240401245243860255966793497059841,0.008532226449901994696183558169030323994004,8673,0.189368770764119601328903654485049833887,0.3360289693845769451911519800930764824064
2021,118011346,"Rose Bay - Vaucluse - Watsons Bay",1949,0.3767639667504349507055867001739802822347,0.0303091944670463791700569568755085435313,0.5797396257119609438567941415785191212368,0.002034174125305126118795768917819365337673,4916,-0.0723465016658733936220847215611613517373,0.3356465444418803623021145410769309893224
2021,102021056,"Warnervale - Wadalba",297,0.0343829590182912711275758277379022921973,0.0111373165618448637316561844863731656184,0.2573375262054507337526205450733752620545,0.006682389937106918238993710691823899371069,7632,0.5309278350515463917525773195876288659794,0.335454872302373509900663331076651233742
2021,127021512,"Cabramatta West - Mount Pritchard",478,0.0864219851744711625384198155848851925511,0.0311284046692607003891050583657587548638,0.2496416137620315379889412246569731722302,0.0100348146631169363096457096047511775548,4883,0.006315789473684210526315789473684210526316,0.3354461350623115684520947657605242493838
2021,118011344,"Dover Heights",1826,0.3458988444781208562227694639136200037886,0.0317809314411353188087147711373176094343,0.5686588047171696981810913451928842694383,0.002998201079352388566859884069558265040975,5003,-0.0558428128231644260599793174767321613237,0.3353521466891914944593072850999057528254
2021,116021630,"Riverstone",645,0.1029693486590038314176245210727969348659,0.0437350064587562280863627975641262225503,0.4056098911238235836870271267761579627237,0.0123639047794796087839084701974534046872,5419,0,0.3351908613953014149505742090473397460144
2021,117021328,"Sydenham - Tempe - St Peters",2099,0.4495609338188048832726493895909188263011,0.0891645214135267961619471097589515562836,0.5700912707699508542007956938918792417505,0.001404165691551603089164521413526796161947,4273,0.078068823831535695942475603492552645095,0.3350500565319687772679671294081736811808
2021,125031479,"Chester Hill - Sefton",718,0.1246744226428199340163222781732939746484,0.0498598317981577893472166599919903884662,0.3235883059671605927112535042050460552663,0.0102122547056467761313576291549859831798,4994,-0.0362416107382550335570469798657718120805,0.33498206181085753299651147530726242966
2021,115011621,"Kellyville - East",1184,0.1347138468540220730458527705085902833087,0.0215013671389510315684812329107631121054,0.5188913745960725826497638578175490927169,0.007829977628635346756152125279642058165548,8046,0,0.3345811704489288709056057506521054728303
2021,106031121,"Nelson Bay Peninsula",86,0.0110710607621009268795056642636457260556,0.007397544015386891552004734428169847610593,0.2442669033880751590471963308181683681018,0.001331557922769640479360852197070572569907,6759,1.32432432432432432432432432432432432432,0.334438934791896367522039935074827949373
2021,127011728,"Leppington - Catherine Field",672,0.1256544502617801047120418848167539267016,0.0284263959390862944162436548223350253807,0.3752284263959390862944162436548223350254,0.0103553299492385786802030456852791878173,4925,0,0.3338946616119870269791855361875315450312
2021,116011560,"Blacktown - South",459,0.090783227848101265822784810126582278481,0.0428571428571428571428571428571428571429,0.3098214285714285714285714285714285714286,0.0118303571428571428571428571428571428571,4480,0,0.3337001966129148354384611070982883055554
2021,116011560,"Blacktown - South",459,0.090783227848101265822784810126582278481,0.0428571428571428571428571428571428571429,0.3098214285714285714285714285714285714286,0.0118303571428571428571428571428571428571,4480,0,0.3337001966129148354384611070982883055554
2021,128011531,"Sylvania - Taren Point",1093,0.1617581767056385970105076217256178777564,0.0163668773294441743639604602171447091233,0.3963701182952519850915572840706530546103,0.005995786744449846054124128990439150866958,6171,-0.0520381613183000867302688638334778837814,0.3335674730504138548390971988946948354008
2021,107041548,"Wollongong - East",461,0.0577043434722743772687445237201151583427,0.0349582172701949860724233983286908077994,0.3537604456824512534818941504178272980501,0.005013927576601671309192200557103064066852,7180,0.8293650793650793650793650793650793650794,0.3330751850683857477032582730616751508715
2021,122031696,"Frenchs Forest - Oxford Falls",1495,0.1819620253164556962025316455696202531646,0.021540901281881855424871151050614510374,0.5279503105590062111801242236024844720497,0.004228888595216069776661821065151314920048,7567,0,0.3330228292349562076781916073393455690189
2021,119031371,"Oatley - Hurstville Grove",1581,0.2756276150627615062761506276150627615063,0.044704947347506457381283528710510629843,0.5662626664017484601629246969998013113451,0.005364593681700774885754023445261275581164,5033,-0.0210526315789473684210526315789473684211,0.3328038022791184531239475852659643068318
2021,120031679,"Croydon",1477,0.302044989775051124744376278118609406953,0.0988213961922030825022665457842248413418,0.4990933816863100634632819582955575702629,0.007252946509519492293744333635539437896646,4412,0,0.3326759323186160892102264684561624365877
2021,119011571,"Bankstown - North",881,0.1628465804066543438077634011090573012939,0.0875724404378622021893110109465550547328,0.3041425198540459326035629963511483150891,0.009444086713887100236102167847177505902554,4659,-0.0765199161425576519916142557651991614256,0.3323559297040753945513603116967751026708
2021,125011584,"Auburn - South",328,0.1359867330016583747927031509121061359867,0.0471920717319490325625294950448324681454,0.3010854176498348277489381783860311467673,0.0141576215195847097687588485134497404436,2119,-0.1368421052631578947368421052631578947368,0.3322727547825117277752170325343042463858
2021,124051581,"St Marys - North St Marys",480,0.0777076250607090820786789703739679456047,0.0545421708506411414123171392450785623984,0.2315333212931190175185118295105652880621,0.009030160736861116127867076033953404370598,5537,0.1009174311926605504587155963302752293578,0.331925976492475636586137599974396394007
2021,114011282,"Ulladulla",65,0.011158798283261802575107296137339055794,0.000530973451327433628318584070796460176991,0.1454867256637168141592920353982300884956,0.000884955752212389380530973451327433628319,5650,1.03125,0.3315837267114816828022683580927738873283
2021,119011655,"Greenacre - North",579,0.1397200772200772200772200772200772200772,0.0302613480055020632737276478679504814305,0.3543328748280605226960110041265474552957,0.0104539202200825309491059147180192572215,3635,0,0.3315759980770194891644211437886724556213
2021,119031665,"Hurstville - North",1116,0.2282208588957055214723926380368098159509,0.1062721893491124260355029585798816568047,0.3988165680473372781065088757396449704142,0.008994082840236686390532544378698224852071,4225,0,0.3314059159533329147805646974822040249223
